review,sentiment
"Return to Cabin by the Lake does not, in any way, stand up to the original. With only one main character (Stanley) returning for the sequal, the film is not even worth the 2 hours of your time. I am a huge fan of the first film, the story line and acting was really good, but this is one movie that I will never again watch. It is basically equal to what the sequals to Urban Legends and Blair Witch were like, but with much worse acting. I've personally seen better acting in soap operas, it is so pitiful that you just have to laugh. I, in no way, recommend this movie to anyone, watching it will just detract from the first.",negative
"It`s funny how instinct warns you of something . For example as soon as the company credits read Nu Image I knew instinctively I`d seen a really crap film by them somewhere before but couldn`t remember where . Nevertheless I just knew JUDGE AND JURY was going to be crap and it was . Maybe I`m psychic ?<br /><br />!!!! MILD SPOILERS !!!!<br /><br />The opening is rather violent with several people getting blown away for no more reason than being in the wrong place at the wrong time . I don`t know about you but I`m geting slightly fed up with exploitive violence onscreen nowadays along with bad language , especially if it`s spouted by actors as bad as the ones in this movie . Anyway the plot revolves around the bad dude getting executed and coming back to reek revenge on the man who shot his wife . Oh did I mention the bad dude and his wife murdered a couple of people on their wedding night ? Yeah he`s a serious badass mofo . In fact he`s so bad ( And I don`t mean the acting - I`ll get to that in a moment ) that he`s impossible to take seriously and this is before he`s executed only to return as Elton John , Elvis , a French chef etc . I wonder if Keith David got paid for this ? because he looks lke he`s having so much fun on screen that`s the only reason he`s playing the role . What a pity this reviewer didn`t have any fun whatsoever watching JUDGE AND JURY . Hey maybe the producers could send me Keith`s fee ? Gawd only knows I deserve it.<br /><br />I disliked this movie a lot as if you hadn`t guessed and my main beef isn`t with the stupid plot or the cheap production values but with its attitude to violence . If like me you`ve had a wine bottle cracked over your head or been kicked in the ribs very hard several times you`ll know violence is an obscene painful thing , but JUDGE AND JURY will have you believe that if you`re thrown through a window , crash through some bannisters and fall twenty odd feet onto a table not only will you be unhurt but you`ll be able to outrun a couple of rabid devil dogs . It could of course be argued that any film starring Sly , Arnie or Bruce also suffers from this same dishonest showing of violence but with JUDGE AND JURY it yanked my chain",negative
"<br /><br />Whether any indictment was intended must be taken into consideration. If in the year 2000 there were still rifts of feeling between Caucasian and Afro-Americans in Georgia, such as shown in this film, obviously there remains a somewhat backward mentality among a lot of people out there. It is rather hypocritical, to say the least, if everyone adores Halle Berry, Whoopie Goldberg, Beyoncé, Noemi Campbell, Denzel Washington, Will Smith, et. al., whilst out in the backs there persist manifest racial divides.<br /><br />White grandmother suddenly gets black grand-daughter thrust upon her, only to meet up with black grandfather in a very white social backwater. The story is sweet, not lacking tragic overtones, and eminently predictable as in most of these kinds of TV films, though the final scene has you guessing............ will he? won't he.......?<br /><br />Gena Rowlands in her typical style offers a sincere rendering, and Louis Gossett is a good match for her; the little Penny Bae fortunately does not steal the show.<br /><br />A `nice' way of relaxing after Sunday lunch without having to force your mind too much, though you might just find yourself having a little siesta in the middle of it.",negative
"This is one of those movies that is so bad it is awesome!!! It has everything an early eighties movie needs: Flared pants, Big Moustaches, Chicks with Farrah Hair, and most importantly, NINJAS!!!! I have a few choice moments to recant for you. Cole's army buddy has a strange monkey-like face and always seems to speak without moving his jaw. He gets his ass handed to him about every other scene by the thugs wanting his land so he gets drunk through the entire film. At one point his farm workers finally return after being run off by the gangster guy's hired goons and Frank, I think his name is Frank, is so moved he shouts to the whole group ""Lets Have A Cock Fight!!"" and they all gleefully move to the cock fighting area of the farm to begin the festivities. This is funny on every level possible. Whether you take it dirty or literally it still warms my heart. Another funny thing is Sho Kosugi's little grunts and over animated ninja style movements. I remember this dude from when I was a kid and he used to say he was the world's only real ninja (he had ads in martial arts magazines) if I remember correctly. My friends and I were a little ninja crazy during the time this movie came out and I can recall seeing it in the local theater many times. I was wondering as I watched this on Starz last night why every sleazy American gangster type always has a stronghold in the Phillipines and wears a white Steve Martin suit. As a matter of fact this guy goes way beyond that in requiring all of his thugs to wear white Steve Martin suits. There is a scene where it looks like 20 Steve Martin impersonators are attacking a 1970's Sears underwear model (Cole). As we wind up for the final battle Cole very clumsily breaks into the bad guy's headquarters and is immediately spotted by a secretary who in turn alerts a guard who fires off a round from his pump action shotgun not 30 feet from the bad guys and no one seems to notice or care. Cole, Wearing a completely white ninja outfit, proceeds to sneakily ascend a staircase then does a flip right into the area where all the bad guys are. The second in charge tells him he didn't need to kill everybody as they were expecting him, then gives him a ride to the bad guys huge Cock Fighting arena. Don't ask me why Cock Fighting is a huge part of this movie but it is. When they arrive Cole is still wearing his ninja mask even though everyone involved knows what he looks like without it. The final battle is approaching as Cole has killed everybody and now Sho, as I like to call him, reveals himself to have kidnapped Cole's lady aka Frank's wife, and they meet in the snazziest cockfighting arena you ever saw. Sho then, very politely I might add, releases said lady and the battle is about to start. They do their bowing and start circling each other, both masked by the way. When they join in battle it appears Cole becomes someone else intermittently ala ""Finishing The Game"" a funny spoof on completing Bruce Lee's ""Game of Death"". Cole eventually comes out on top, Kills Sho, who dies with honor by being decapitated and all is well. Next we see Cole, after ruining everyone's life is about to split town again but not before foreshadowing the brutal death of a fat guy with a hook hand and then he inexplicably winks at the camera, freeze frame, credits, done.",negative
"Disjointed, unclear, bad screenplay, poor photography and direction...all in all very obviously an ill-conceived first effort at commercial film-making by the good people at TBN.<br /><br />TBN Pictures has had great success in the past by helping to bring ""China Cry"", the story of Nora Lam, to the big screen. But ""The Omega Code"" is an unfortunate miscue. As a Christian who supports TBN and a lot of its programming and who loved ""China Cry"", I still find it impossible to recommend this film to anyone. They do much good with their ministry, but this isn't an example of it. Don't waste your money...go rent ""China Cry"" instead.",negative
"I am a youth pastor's wife and we took some youth to see this film. We then spent an hour trying to explain it to them. They didn't get it and I didn't enjoy it. It is based on a concept that has run through all three of the major religions of the world (the Bible Code, the Torah Code and the Code in the Koran) and is so questionable as to be laughable. This is not a step forward for Christians in the arts, it is a step forward for those who believe we check our brains at the door.",negative
"I am a big fan of low budget horror movies like this, but come on! This has to be the worst piece of monkey S@#t I have ever seen! I ignored the reviews posted on this site figuring that it would fall into my taste in horror, but I got bored and turned it off.Let's see:<br /><br />The wardrobe: Consisted of cheap cameo outfits and painters outfits from home depot. The masks were made from what looks like tin foil. <br /><br />The Gore: The Gore was pretty good, I must give it that. But Ittenbach's Burning moon was better for a low budget movie. <br /><br />Acting: Was horrible! I didn't mind the dubbing. I find this humorous like in Ittenbach's ""Premutos"" (great movie). The fighting and action sequences were pi$$ poor.<br /><br />Bottom line: Don't watch any of Schnaas's movies. There are much better directors like Jorg Buttergeit and Olaf Ittenbach with movies of the same gore and subject matter. Check Premutos, House of blood, Schramm and the nekromantiks.",negative
"Yeah i bought camp blood and it wasted about 86 minutes of my life and 5 pounds of my money on this crap, I mean i didn't expect an amazing movie, judging by the front cover i wasn't really expecting anything great but at least not boobies in the first 3 seconds (I'm not complaining about the boobies..) I'm complaining about what the hell that has to do with anything? this film should have been kept on there hand cam at home as a joke....they suck..why was the blood more brown and turd like that real blood?...cheap i tells ya i mean everyone wasn't in colour they were just tinted yellow, And another thing that made me die laughing at this sad excuse for a film was the fact that they tried to pretend the clown was a woman all the time, although its clearly a flat chested black short haired man...did anyone else notice that the only special effect in this film was a slowed down jump..that was also poor oh and the dissolve effect that you can find on many basic p.c programs such as...powerpoint....this film blows",negative
"...""Flight of the Living Dead"" sports production values that belie the substandard script from director Scott ""I'm a producer, can'tcha tell?"" Thomas and two hacks who shall remain nameless because I feel sorry for them having to attach those no-names to this turkey. Apparently actually shot on film, this direct-to-DVD release has almost nothing going for it that you haven't seen or heard a hundred times already.<br /><br />Despite the presence of a number of recognizable character actors like Richard ""Three O'Clock High"" Tyson, Erick ""Stargate"" Avari, and Raymond J. ""Little Children"" Barry, and a slew of others not so recognizable, ""FoLD"" is predominantly populated with cardboard, most of which ends up soaked in unconvincing fake blood. There are a few (precious few) gags that work (the umbrella and the zombie trapped in his seat both come to mind), but most of the scripting is pedestrian and comic-book stupid, and I am here to assure you that we're talking pedestrian and stupid. You'll never for a second believe that ""FoLD"" is anything but a cheap cash-in movie with pretensions of cool. God forbid it ever spawn the sequel its idiotic ending promises.<br /><br />Strictly freebie viewing, depending on how impecunious your local library is, and otherwise suitable for insomniacs and the indiscriminate only.",negative
"In the opening scene of ""Malta Story"" Mr A.Guinness bore such a startling resemblance to Noel Coward that I fully expected his first words to be ""Certain women need striking regularly - like gongs"" or some such world - weary bon mot.Unfortunately his dialogue is hardly deathless prose and even the Master would have had trouble bringing it to life.Indeed Mr Guinness wanders through the picture as if looking for a focal point and failing to find one.And therein lies the fatal weakness of the whole movie.Mr J.Hawkins likewise gives up early on and ends up giving a ""Jack Hawkins"" performance without an ounce of individuality.It could have been spliced from any of a dozen British war movies.Many of the early fifties usual suspects turn up and do their schtick to very little purpose. The Luftwaffe failed to bomb Malta into submission in much the same way as it failed to bring London to its knees.The courage of the Maltese people in the face of incessant danger was recognised by the King and the island was awarded the George Cross.A worthy subject you might think for a movie,but ""Malta Story"" does not even qualify for the term ""worthy"" in its most patronising sense.It gives the appearance of being hastily cobbled together to meet a deadline,perhaps before the actors lost the will to live.",negative
"There is a growing trend in the media to vilify and ridicule men. One sees it in television adverts and program plots. Cheaters is a prime example, they could find plenty of female cheaters yet the vast majority shown are men, why? The prime threat to any government's power resides in the male population, they're less likely to abide by authority and are more of a physical combat threat. A way to reduce the threat is to emasculate men in society via the media. Other examples of psychological propaganda are crime dramas full of self righteous cops including big-jawed aggressive women accusing everyone they question trampling their rights and making those men feel like scum. In Australia many top male sports stars have been arrested recently for dubious assaults and drinking charges, another example of the government controlling the male populous by arresting their heroes and asserting dominance. Cheaters, aside from the political machinations is an invasion of privacy and a violation of rights, furthermore most of these women assault the men! If it were round the other way the men would be in jail!! If it were an honest show they would be finding women cheaters, because they don't normally get caught due to the fact that their male lovers are quite happy to get in no strings attached and get out without rocking the boat. Men's mistresses want the men to themselves and want to own and control the men and thus get the men caught anyway.",negative
"The Brothers Quay are directors, judging by conventional thought, should have stuck to making short films. I myself actually really liked their first feature, Institute Benjamenta, but judging by their sophomore effort, The Piano Tuner of Earthquakes, I'm willing to agree they don't come close to equaling their past genius at feature length. Piano Tuner is, without a doubt, a gorgeous film to look at, and often to listen to. Unfortunately, it's borderline painful to sit through with its convoluted narrative and glacial pace. Reading the plot synopsis, it sounds like a pretty good story. But the Brothers fail miserably to bring it to life. One thing they should consider avoiding completely in the future: dialogue. My God, it's awful here. A huge bust.",negative
"There is NOTHING cool, hip, or clever about this film-- liking it just reveals an ignorance of true art cinema. How can you so easily forget that the central fact of this entire film is that these mean & ugly people are . . . SERIAL KILLERS! If they have to dismember total strangers in order to ""be a family again,"" then we don't WANT them to ""be a family."" What part of that did you have trouble grasping? Why applaud this filth?<br /><br />THIS silly filth is what you do if you can't do art! One's head & life must be deeply empty to mistake this shallow viciousness as ""interesting."" This is a camera without a brain. What really makes an artwork cool is profundity, questioning the status quo from a perspective informed by a knowledge of history (or, in this case, a knowledge of ANYTHING would be preferable!). Instead, this is just randomly piling up the ugliest images available in a world in meltdown, thanks to just the sort of empty meanness glorified as ""cool cause it's so far OUT, man!""). These same violent events actually HAPPEN, every day. They are NOT ""just in the film."" They refer to actual soul-less people who would do those same things to YOU. Do you WANT those things done to you? A child could have thought this up, it required zero imagination, it is NOT surrealism. This lazy crap has no content, is saying nothing--it's just the worst of the evening news, & it is saying nothing new, nothing we don't already know. It's ""the emperor's new clothes,"" the director hoping there are enough uneducated children, proud of their streak of inhumanity, for this sloppy filth to fly. I can see director Miike's demented fans now: chain-smoking teens-and- twenties drunks covered in tattoos, with metal hanging from holes punched in their faces, their knowledge-base inversely proportional to their intelligence estimate of themselves .<br /><br />There is NO PLOT to this--it is just sheer exploitation of shock-value violence. There is no ""hidden meaning"" anywhere in this poorly made film. It is fine to explore a film to see if you can find cinematic devices that are ingeniously artistic, BUT you cannot uncover a hidden meaning if one is not THERE! To DO that you need to view & review a REAL piece of cinema. There are PLENTY out there, directed by Fellini, Bergman, Fassbinder, Herzog, Altman, Bunuel, Kurosawa, Lynch, Tarkovsky, Peter Greenaway, Tarantino, Guillermo del Toro, Richard Linklater, Eisenstein, Aronofsky, Gus van Sant, Soderbergh, Shyamalan, Ordet. Why don't you view a REAL art film by the likes of these giants? This wannabe director, Miike, will NEVER make a film equal to one of the geniuses I just listed because he just doesn't have the talent! Anyone could slap together some chaotic crap like ""Visitor Q."" Teenagers could throw that together in one afternoon! There's no message, no meaning, no plot, nothing to it at all. There are long lists of ART Films to learn from--but THIS ""Visitor Q"" is NOT an art film in any respect. It has no content to it. It's just one banal horror piled onto another, and the point to remember about those hideous crimes is that those things HAPPEN, every single day, somewhere in the world. They are NOT okay because they are ""just in the film."" They refer to actual soul-less people who would do those same things to YOU. Do you WANT those things done to you? To others? Why? Because this world is already ugly enough, thanks to people who enjoy thinking about horrific events like this. <br /><br />There are sooooo many art films out there to use your mind to deconstruct, but you are wasting your talents with this piece of crap. There IS no deeper meaning. There is nothing to analyze; why keep trying? I've spent nearly 40 years watching practically every film ever made, and keeping up with all the new ones, but I've never seen anything as disgustingly pointless as this. It's not imaginative or even shocking, because these types of events happen daily all over the world. To make this film, or even to favorably review it, has caused over 50 young airheads who don't know any better to think it's ""cool."" They may grow up thinking that, convincing others, some of whom may end up DOING these things--convicted killers often reveal how they started out just this way, by being desensitized to the horror of this gruesome inhumanity. Trust me on this,--I know cool, and cool this piece of crap AIN'T. Visitor Q has the FEEL of a genuine SNUFF film, and I'm still not sure it isn't, actually. <br /><br />Your actions have consequences, son. The world is awful enough already. Some violence like this COULD happen to YOU, or to the socially irresponsible director who cranked out this FAKE Art film. Believe me, you won't be thinking it's ""Cool"" when someone is sawing YOUR skull in half!",negative
"I just saw this movie last night and, being someone who had very low expectations to begin with, was still disappointed. The most glaring error in this abomination of a movie is that the main plot point (the guy being awake during the surgery), had NOTHING to do with the outcome. It would have ended the same way regardless. So, what was the point of this? Who knows. Also, this surgeon had 4 malpractice suits against him and he didn't think people would ask questions if a patient died on his table? Give me a break. Jessica Alba is completely talentless and Christiansen is almost as bad. The whole thing was just laughable from start to finish. I'm fairly certain that if you could feel someone cutting through your chest with a scalpel, you would be in more pain than that.",negative
"This is a really bad film, with bad acting and a very boring pace Lorenzo Lamas is really cool though!. All the characters are just annoying (except Lamas), and there is absolutely no one to root or to care for!, plus the action is very boring. The film gives us 3 villains who were supposed to find menacing and disturbing when in fact there boring, laughable and just a bunch of morons that i wanted to shut up!, plus it looks very cheap and amateurish!. Lorenzo Lamas has a lot of charisma but he can't save this piece of crap, and believe it or not the opening was really cool, as was the ending, however the middle is incredibly boring, and got me to have the urge to press the fast forward button!, plus The dialog is especially laughable!.There is a cool bar scene that i really liked, but once Lamas heads to the dock it all falls apart, plus the scene where The villains torture Jennifer's family, and kills them were supposed to find it disturbing when it in fact is laughable!. This is a really bad film, with bad acting and a very boring pace, Lorenzo Lamas is really cool though!, however it is not enough, not recommended. The Direction is very bad. George Erschbamer does a very bad job here, with mediocre camera work, bland location, and keeping the film at a boring pace. The Acting is pretty bad (except for Lamas). Lorenzo Lamas is awesome here, and while he isn't required to act, he is quite fun to watch, and has a really cool character, and had a lot of charisma, however even he can't save this one,and he had no chemistry with the cast either! (Lamas Rules!). Josie Bell is terrible here, and while she's decent looking, she isn't very convincing and had no chemistry with Lamas. Cheryl Jeans is hot, but does not have much to do but scream and scared, she did okay at that.Robert Scott is INCREDIBLY annoying as the main villain, and wasn't menacing at all, he was laughable as were the other 2. Rest of the cast are bad. Overall Avoid! Avoid!, even if you do like Lamas (like me). * out of 5",negative
"Two redeeming qualities of this film were the cinemaphotography and a storyline that was hard to resist. However, the script, the direction, and some scenes, were just awful. I kept asking myself why such a good cast would have produced such a bad movie. My only conclusion was that these actors must believe in the charity which underlies the plot of the movie, but knew the movie was filled with flaws.<br /><br />This film could have been so much better, and reached a larger audience accordingly. What makes me think this is that with all of the problems of the film, some scenes being painfully bad to watch, I still wanted to see how the obvious conclusion would resolve itself.",negative
"This movie has some good performances, as others have pointed out, but suffers (as others have pointed out, except for the people who apparently are either friends of the filmmaker or the cast to otherwise explain why they would deem this a ""10"") from some self-conscious and self-absorbed film school padding and excess plots. This is the type of plot that Sex In The City could handle in a half hour episode, so there was no reason for it to be even an 88 minute movie. A perfect example of wasted footage is the fast forwarding montage in the first third of the movie. Some of the back story is merited, but too much time, for example, was spent on Daria character with the anal sex boyfriend and on the back story for Paulie, who was not a realistic character, although the actor did a decent job with the lines he was given. <br /><br />The worst aspect of the movie was the level of amateurish parts: from typos in the typed material, to bad jumps and edits, poor camera positions, angles, lighting problems throughout and, most glaringly, a poorly written script with a badly developed concept. If the writer (also the director and lead) had collaborated with someone, he might not have ended up with a 100% rotten score on Rotten Tomatoes, which further belays the ability of anyone to truly believe the people who gave it a 10 on the rating system here.",negative
"The gates of Hell opened up and spit out this film, then closed again.<br /><br />Watching this movie makes me appreciate other movies I have seen, like all other movies. Nothing makes sense in this movie.<br /><br />It would really take too long to mention all the plot problems. In fact, except as a warning, it really isn't worth wasting some of the nearly infinite space available on the internet writing about this film.<br /><br />From now on, I will check IMDb before watching any film.<br /><br />Hot darn, IMDb is forcing me to write more about this film. I guess I should warn you about Edison Force while I am at it. But if you had to chose between the two, pick Edison Force.",negative
"So many fans, so little to show for it. I know, I know, these words are gonna find me in a great minority. A lot of people really liked Good Will Hunting. But seriously please, great film making, not even close, and let's put the blame where it belongs... in the writing.<br /><br />Now, I know they won an oscar for it, and boy did they look good emoting on the screen. But Good Will Hunting is an ABC after school special with lots of cursing in it, and a slightly bigger budget.<br /><br />What this movie does show, is the brilliance of Harvey Weinstein and Miramax Pictures. Mr. Weinstein could take manure, feed it to you, and make you believe your eating bon bons. And that's exactly what the studio did with the film. They created such high faluttin buzz around it, that people believed, and wanted to believe it so much --- that they saw brilliance where there was none.<br /><br />Now, I know some people think it's a great movie, I don't think it's a horribly bad movie, I like to compare it to more in the middle of the road movies, and also to some great Made for TV movies (although, not HBO films, HBO films are unusually better than Good Will Hunting would ever be.) It's just a nice, little film, with some good performances, Robin Williams was not good in it, they just gave him the oscar cause the'd been itching to do it for a while. And of course, the Miramax public relations machine secured Ben and Matt their screenwriting oscar... but come one people... there's better movies out there thatn GWH.",negative
"As far as I can understand, TIW WATCHER is the first work of a young director. My doubt is if this is the work of a regular guy who happens to love films or if this is the work of a cinema student, since there is a reference to Oporto School of Arts in the final credits.<br /><br />Nevertheless, director Ricardo Pinho demonstrates with this movie a total unawareness of some basic notions about cinema. What is a movie? How to tell a story? It doesn't matter, for the novice director. One of the first things you learn in school when you're studying cinema is how to tell a story. You learn that, just like in novels, in movies you should also construct your story in three acts: the introduction, the development and the conclusion. You learn that your story should have a protagonist and an antagonist and that there should be a climax. You learn this is valid for a 3-hour-epic, for the regular movie, for a short film and even, believe it or not, for a 30-second commercial. You also learn there can be levels of subtleness in your approach to the academic structure and that, ultimately, you can even deconstruct it.<br /><br />In rough terms, TIM WATCHER introduces us its main character and then, the movie ends - the whole movie sounds like the introduction of the characters in Jeunet's AMÉLIE. There are no second or third acts in TIM WATCHER. This is not a parody or an art film, thus you can't even try to justify the disrespect for the academic structure. You are expecting to be told a story, and it doesn't happen. Worst than that, TIM WATCHER defines itself as a warning; and one with no real purpose. It doesn't make a point, or at least, not a valid one. Its point is childish, with a sense of vengeance. The situations portrayed are utterly simple and its approach is Manichaean.<br /><br />I was expecting a lot more from this short. The movie opens with a rather good-looking credits sequence and you quickly realize you are watching something with better production values than the regular Portuguese short film. I don't know the budget for this movie, but judging for the thanks-list in the end credits, merit must go to the production team for such good connections in a country where's difficult to have doors opened to young filmmakers.<br /><br />TIM WATCHER seems to be an exercise in style, color and carefully chosen plans, combined with a fine score. That's all. There's nothing else. There's no plot. And that's a shame because it feels like a waste of production values. Hardly, you can see in the regular Portuguese short such diversity of locations and so many available extras to enrich a story.<br /><br />As absurd as the comparison may sound, I must refer the BMW shorts as a fine example of how you can tell a good story in a very short film severely conditioned to product placement and over-the-top stylish cinematography.",negative
"That was a waste of 9 dollars. the movie was terrible. all the ""scary"" parts were pointless and sadly repetitive. Seemingly all of the tense parts could be completely predicted, and did not seem to hold any bit of the audiences attention. Also, the plot line didn't advance at all during the entire movie, and it was all just a big setup for the grudge 3. When it seemed like the movie was about to make a big plot advancement, it turned out just to be a pointless scene. these directors need to follow Hitchcock's example: every scene has a point. Porbably 90% of the scenes in this movie could have been left out with no change of the plot. Final opinion: Don't waste your time, energy or money!!!",negative
"I found this film completely and utterly incomprehensible. I knew some of he facts about Caravagggio, but here they were twisted and puzzling. The images were weirdly interesting but I was looking more for a biographical and/or critical accounting of Caravaggio's life and works, not an LSD type drug trip. The dialogue was very confusing and jumping back and forth in time via the use of trains, calculators, typewriters and cigarettes was extremely distracting. Had it been labelled an ""artsy film"" I wouldn't have purchased the DVD; now I have a DVD that I'll never watch again and who would buy it? I prefer mainstream films not those that require translation or elucidation. Thumbs down on this one for me!",negative
"Ok, I've seen plenty of movies dealing with witches and the occult but this one was just plain weird. This movie starts out as this cult of witches led by a really bad Orson Wells playing the staring role (couldn't they have gotten somebody that looked and acted more like a Satanist) he just did not belong in this movie at all. But anyhow, the coven takes a new member and stabs a doll that resembles somebody and makes her have a miscarrage. The lady that had the miscarrage and her husband go off to a place called Lillith on busness and the lady meanwhile is seeing an image of her sister or whoever it is calling to her and warning her to stay away from there and to never use her powers there or she will die. The couple after they get settled down in the strange town discover that all the inhabitants are all witches and she becomes nosey and afraid of all of her neighbors and friends. Then strange things start to happen as the lady discovers a funeral taking place on a hill that suddenly disapears (that was creepy) as well as seeing the little boy belonging to Orson Wells at the playgroud that he later asks the lady to help him bring back to life. The lady soon tries to escape the town but only to find herself traped by it's inhabitants and powers and finds herself ignoring all of what the spirit tries to warn her about. This movie is ok, it's has it's moments of suspense but it really could have done much better than to have Orson in there.",negative
"When I go out to the video store to rent a flick I usually trust IMDb's views on a film and, until this one, had never seen a flick rated 7.0 or above on the site I did not enjoy.<br /><br />Sidney Lumet, a legendary director of some of the best films of the 20th century, really misstepped here by making one of the biggest mistakes a filmmaker can: filling a film's cast with thoroughly unlikeable characters with no real redeeming qualities whatsoever.<br /><br />I like films with flawed characters, but no matter how dark someone's personality is we all have a bit of light in there too, we're all shades of gray with some darker or brighter than others. Mr. Lumet crossed this line by filling this movie with totally unsympathetic and almost masochistic pitch-black characters.<br /><br />Ethan Hawke's Hank is a 30-something whining, immature, irresponsible man-child divorced from a marriage with a wife that hates him and a daughter who thinks he's a loser, which he very much is. His indecisiveness and willingness to let others do the dirty work for him because he's too cowardly to do it himself leads directly to their bank robbery plan falling apart and mother getting killed. By the time he stands up to his older brother at the end of the film, it's more pathetic than uplifting. Ethan Hawke plays his character well, but isn't given much to work with as he is portrayed as someone with a boot perpetually stamped on their face and he doesn't' particularly care that it's there.<br /><br />Speaking of which his character's wife is equally as bad. Just about every single shot of the film she's in is her verbally berating him for rent and child support money and further grinding in his already non-existent self-esteem with insults. Seriously, that's just about all the character does. Her harpy-like behavior borders on malevolent.<br /><br />Albert Finney plays their father Charles, and while Mr. Finney has been a great actor for many decades, he spends about 90% of this film with the same mouth open half-grimace on his face like he's suffering from the world's worst bout of constipation. For someone who's been an actor as long as Mr. Finney, you think he'd be more apt at emoting. Even though he doesn't show it much, his character is supposedly grief stricken and anger-filled. And when he smothers Andy at the film's conclusion it's akin to Dr. Frankenstein putting the monster he helped create out of it's own misery.<br /><br />Marisa Tomei isn't given much to do with her character. Stuck in an unhappy marriage with Andy and having an affair with his brother for some unfathomable reason. When Andy's world begins to spiral out of control she logically jumps ship, but it really doesn't make her any less selfish or self-serving than any other character in the film, but probably the one with the most common sense at least.<br /><br />And finally we come to Andy, played by the always good Philip Seymour Hoffman, is the only reason I rated this film a 3 instead of a 1. His performance of the heroin-addicted, embezzling financial executive who's ""perfect crime"" of robbing his parent's insured jewelry store goes awry is mesmerizing. His descent from calm master planner of a flawed scheme to unstable, deranged homicidal maniac is believable and tragic. Hoffman's character ends up being the film's chief villain, but it's hard to root against him given the alternatives are an emotionally castrated little brother and a father who's self-admitted poor early parenting led to his son's eventual psychosis and indirect, unintentional murder of his mother.<br /><br />Ultimately this film is really only worth watching for PSH's great performance and it's family train wreck nature. Just don't expect there to be any characters worth cheering for, because there really aren't.",negative
What a horrible movie. This movie was so out of order and so hard to follow.It was so hard to follow and was just confusing. The whole time I was watching it I was wishing it would end!!I felt like I wasted 2hours of my life that I will never get back. Save your money and don't rent this movie. I now see why Sarah Michelle Gellar was barely in the movie. The first movie was great but this was just sucked. I would never recommend this movie to anyone. Save your money and watch the trailer because that is about the only thing that is worth seeing with this movie. This movie had no real story to it either. I am still wondering what I watched.,negative
"In a nutshell, skip this movie, it's that bad. In short, this movie is about a weapons factory where secret weapons are being developed. Because they make bad things, they aren't popular so to speak. A new female CEO comes in to clear things up, and make sure the reputation of the company will be improved. She does this by leaking company confidential information to the press... Do you believe this? Furthermore she starts to fire people she has never seen. Incredible uh? A pacifistic group tries to destroy the company's mainframe, because there are the blueprint located of those secret weapons. This mainframe is located in the bottom of the building hidden in a kind of vault. Of course the movie would not be complete without the mad scientist and a robot which is the ultimate killer machine, which resembles like an 'Alien' from the Alien movies. The mad scientist likes the female CEO.<br /><br />The mad scientist instructs the robot to kill everyone, and so protects his job, rise in chain of command, and make the movie interesting. The pacifists team up with the CEO and another person of the board of directors to escape from the robot. Further down the line they agree to blow up this evil computer mainframe, whilst avoiding the robot. They also discover that the factory was developing a part man, part machine soldier. They can erase a persons memory and replace it by a veteran soldier's one. One of the pacifists is transformed in such a soldier and will hunt the killer robot. I guess the mad scientist also wrote the script of this movie. This super soldier looks and acts much the same as Robocop, though not as funny.<br /><br />It boils down to this. People are running, being chased by a killer robot, are hurt by it, but they do not seem to troubled by that, besides limping a bit, and of course the female CEO is the leading character of this movie, and cannot be killed, i.e. survives every attack, explosion, you name it. I won't bother you by the chase, let's skip to the end. They have lots of weapons, yes the pacifist too and they know how to use them. When they're at the roof of the building they empty all there weapons upon the killer robot. They step into an elevator which is used to clean outside windows. And then the female CEO knows some magic as well, at the roof she was complaining about being out of bullets, and like magic the gun is reloaded. This way she can shoot the cables and let the elevator plummet 70 stories or so, and let it stop right above ground surface by pulling the brake. And to top it all off, the police is waiting there for them. The robot jumps after them, and kills the cops. Hilarious no? The robot chases them down the vault where the mainframe is, and when finally the robot is so close to her, that he can touch/kill her, it stops. Because the mad scientist did not want her to be killed. A better name for this guy would be the idiot scientist. Although he is the one who made this movie watchable. At this moment I was already pulling for the killer robot to finish them all of, so the movie would end.<br /><br />I cannot believe that this movie rates this high, and this is why I wrote this comment. Avoid this movie like the plague. It's a monster, and I'm not talking about the Death Machine.",negative
"I'm shocked that all the ""hated it"" ratings are sixes and sevens, still above average. To me, this seems a case of ""the emperor has no clothes"". I understand this film was produced on a very low budget in the early 70's...Regardless, it became a struggle to sit through and watch. The DVD I saw did have some subtitles, but about 75% of the speech is not subtitled. Some of it is hard to understand. The Jamaican patois was cool to hear, but you struggle not to 'tune out' after awhile. Some of the shots were nice, and the realism was there, even if some of the performances were not great.(Jimmy Cliff did a good job) The plot is not bad, but quite predictable. In the 1:43 film, the highlights are Jimmy Cliff(Ivan) singing for a scene, and a couple of shoot-outs and a fight. Probably 15 minutes or so. The rest is pretty boring. BTW, near the beginning of the film, there are some weird cuts with the Ivan character that seem like a editing mistake, which made me laugh for a bit. One reviewer said this film has been cut so many times, that there are few copies of the original 1972 theatrical version out there. The ending was kind of interesting, showing how the media from a young age influences people, it could also be a general comment on the white man's/colonialism's influence on Jamaica. Other main themes are poverty, corruption, church, ambition... In closing, the soundtrack is definitely worthwhile, the film much less.",negative
